
time,A_instanceElectricity,B_instanceElectricity,E_instanceElectricity,F_instanceElectricity
02-Feb-2022 20:00:00,275.124144973024,881.608133101584,489.305570857039,2360.93767979354
02-Feb-2022 21:00:00,783.377926032792,1465.47100956878,489.145242096439,2938.49186456373
02-Feb-2022 22:00:00,3070.64730444916,1480.91701076788,409.898379956931,3593.49892855316
02-Feb-2022 23:00:00,5914.04244576953,1559.35015086879,452.746523499108,3658.6371882022
03-Feb-2022 00:00:00,4173.81709860624,1065.22493991986,755.592414127628,2836.88167421075
03-Feb-2022 01:00:00,1766.61984562692,311.588886859305,397.685147113806,2143.06529026159
03-Feb-2022 02:00:00,2165.19818974552,301.454751055001,-87.4772024963823,2591.26398959833
03-Feb-2022 03:00:00,1080.17266792811,318.274377865037,99.4974860672233,5098.32055126656
03-Feb-2022 04:00:00,235.060194063319,457.7697699276,11.5352112304953,5183.54274089503
03-Feb-2022 05:00:00,1566.98544065659,1087.55941797451,24.0562013133755,3006.87599914314
03-Feb-2022 06:00:00,921.34010504757,1890.51602460618,66.6028959304364,4096.08973014139
03-Feb-2022 07:00:00,-202.730797156671,830.060765537759,-34.7504463103478,3523.57722768737
03-Feb-2022 08:00:00,83.4192295066824,-1047.18848173751,371.477236913715,2287.09642790412
03-Feb-2022 09:00:00,20.4226096817925,-2527.09792049367,629.834928434912,2731.81699825563
03-Feb-2022 10:00:00,-25.4608530498756,-3583.72682644391,539.026939455112,2385.94325325232
03-Feb-2022 11:00:00,45.6525688708467,-3619.67664346652,630.682760462962,2654.42289285054
03-Feb-2022 12:00:00,-34.6844383049785,-3924.51364416936,626.673603724753,1158.64335442501
03-Feb-2022 13:00:00,-376.131309596516,-2958.80337083321,404.369425177752,-152.557968793134
03-Feb-2022 14:00:00,-361.194544338307,-1578.81146913521,389.549360168534,1403.39693527552
03-Feb-2022 15:00:00,-17.1488333962626,-592.521082786294,456.274121590726,2499.03829226372
03-Feb-2022 16:00:00,-24.7597661428394,1182.97193919984,396.978202375889,2492.19883385768
03-Feb-2022 17:00:00,35.7397835153128,1136.24630881948,397.9244761258,3035.74793084911
03-Feb-2022 18:00:00,-28.8742481183315,568.130852013129,115.168913200991,3528.82718070379
03-Feb-2022 19:00:00,23.4699823103397,651.609050860286,254.10478486125,2544.83336416889
03-Feb-2022 20:00:00,5.31276566044146,937.47899812453,478.451110135622,2438.21570398886
03-Feb-2022 21:00:00,29.2124739262994,1594.04626243587,275.182717159613,3175.87656582046
03-Feb-2022 22:00:00,2932.81633092899,963.403614146718,845.80721515789,3670.48366774654
03-Feb-2022 23:00:00,6153.82189453142,462.989896077425,643.960049247728,3788.64665751261
04-Feb-2022 00:00:00,3544.48959564916,580.930726596124,-74.3899296106507,2659.82711663127
04-Feb-2022 01:00:00,193.99895007362,535.989699983522,75.6090301568842,2370.76344410697
04-Feb-2022 02:00:00,1337.51820908597,490.357584871725,39.456132912911,2901.25626378225
04-Feb-2022 03:00:00,1939.7157291088,376.495272079975,21.9410655796163,5245.17174164557
04-Feb-2022 04:00:00,2216.2103749981,750.938941234383,50.9324414608614,5475.1224622596
04-Feb-2022 05:00:00,2472.28126583685,1066.82795427867,21.8455435425856,2979.79103157836
04-Feb-2022 06:00:00,535.912946039341,803.684311831806,25.6139098063275,4213.59991259299
04-Feb-2022 07:00:00,-165.722261183065,-100.224553234717,59.5783836606622,3351.77566023469
04-Feb-2022 08:00:00,141.221587717546,-1366.05661394468,306.424775244314,2234.5567652302
04-Feb-2022 09:00:00,-60.9499988131357,-2545.93796732712,639.908792982368,3085.23409289047
04-Feb-2022 10:00:00,27.7383106828382,-2914.35825007947,576.978586523307,2092.24344269334
04-Feb-2022 11:00:00,-5.64092199414945,-3090.75615666849,477.310004309937,2545.95151697589
04-Feb-2022 12:00:00,-25.9194827533405,-3536.08586267525,821.043074250413,1165.33863729058
04-Feb-2022 13:00:00,56.1383691826316,-2535.62059265198,527.836463964603,-149.128823124114
04-Feb-2022 14:00:00,-43.8192718205639,-1978.75188485608,280.541577533582,1678.83975559197
04-Feb-2022 15:00:00,48.609498256267,-1574.89533919535,437.200817818011,2287.85964251039
04-Feb-2022 16:00:00,26.1001359481149,353.191351776705,320.911653397821,2325.10163682117
04-Feb-2022 17:00:00,-87.3826747825311,759.385942738891,208.484069338092,2479.27859482849
04-Feb-2022 18:00:00,639.845506540552,379.48958674828,92.5967291774444,2593.54780629258
04-Feb-2022 19:00:00,1146.00441746289,388.576757822668,478.574102228607,2548.09107060043
04-Feb-2022 20:00:00,785.043834040941,293.14223656883,712.652591184093,2509.43316502394
04-Feb-2022 21:00:00,693.083213678413,451.200490366636,276.983846717542,3841.55364420706
04-Feb-2022 22:00:00,3179.04605917364,282.753023550695,492.721960804397,5044.28649513101
04-Feb-2022 23:00:00,5838.76431385511,917.645258625766,990.31873541544,3832.689675758
05-Feb-2022 00:00:00,4061.56558142014,1543.92651584264,369.0376518941,3379.30114179118
05-Feb-2022 01:00:00,1898.30174504167,876.160598036351,-79.832987109001,4629.37623701649
05-Feb-2022 02:00:00,2206.33501154405,442.068943625193,105.542179323552,3793.53821936079
05-Feb-2022 03:00:00,1940.59607906338,350.09376954799,13.1351810840434,5911.15694071541
05-Feb-2022 04:00:00,720.362312292796,405.932241994796,36.3339647919713,7148.19191649366
05-Feb-2022 05:00:00,272.113788964675,386.257945458214,51.3582293975651,4335.29955356948
05-Feb-2022 06:00:00,207.401696301053,362.384819512573,8.26716258918875,5507.38622592023
05-Feb-2022 07:00:00,-22.0544474020759,328.375073046939,61.1669460386941,4370.40471080752
05-Feb-2022 08:00:00,-26.6468909028456,-48.3276847321067,15.6878059586488,2609.6866258729
05-Feb-2022 09:00:00,80.9918562544029,109.107126591119,47.6502850862213,3428.36821838352
05-Feb-2022 10:00:00,-494.202755649256,-785.234182430254,28.1499275678292,2478.53166395433
05-Feb-2022 11:00:00,-1267.90596143324,-2466.22454752352,113.166400047097,2739.15378342035
05-Feb-2022 12:00:00,-694.859468389363,-3196.10688296093,519.271536481284,1366.48659030528
05-Feb-2022 13:00:00,-246.14491468509,-2917.29654870506,479.392339710597,232.744465742163
05-Feb-2022 14:00:00,-154.507108013768,-966.297798195365,192.126587289277,2259.42709019836
05-Feb-2022 15:00:00,64.1288353657499,324.515743422374,6.88234937915193,2791.64768524901
05-Feb-2022 16:00:00,-89.6789693179896,833.015819941813,31.5029939149482,2753.12602677688
05-Feb-2022 17:00:00,102.768067690926,1098.42451982691,340.130929068607,3119.94007683653
05-Feb-2022 18:00:00,-41.6492016392482,672.750881449556,340.43348812978,2880.25734464531
05-Feb-2022 19:00:00,680.416355950484,688.296514729674,603.229977528635,2601.57960788623
05-Feb-2022 20:00:00,1083.53523809638,646.187170175249,442.303129389977,2968.13641083147
05-Feb-2022 21:00:00,710.365666243741,1178.45980853684,359.838201369074,3432.33880326326
05-Feb-2022 22:00:00,3111.06126563033,1541.45368435432,1002.9327484664,3722.89741998659
05-Feb-2022 23:00:00,5742.53200630562,892.303476122627,352.356516389546,3905.30069499747
06-Feb-2022 00:00:00,5308.59109815913,465.746912874886,-96.9004031359081,3052.58897372219
06-Feb-2022 01:00:00,2777.9185904256,681.673846558205,129.436782614022,2322.92163253021
06-Feb-2022 02:00:00,2081.96583560371,1347.63058291153,-21.9423937308067,2874.19038671282
06-Feb-2022 03:00:00,1310.50857910682,1100.01822969331,73.5197964625519,5088.52025944598
06-Feb-2022 04:00:00,38.5559320415875,387.739954686019,22.9859301353648,5177.28469255477
06-Feb-2022 05:00:00,1672.35402170464,345.490380784647,27.7346642493606,3426.30849817243
06-Feb-2022 06:00:00,1014.14702436523,458.335796562663,48.9718661149172,4347.00154560592
06-Feb-2022 07:00:00,-375.199043489704,111.138925024111,6.60425654939994,3524.46343307678
06-Feb-2022 08:00:00,202.502286749443,-351.535678818217,70.942214377305,2543.90534007492
06-Feb-2022 09:00:00,-40.8381444682289,-981.910778448872,-17.1921649846922,3618.7073792084
06-Feb-2022 10:00:00,-605.770279708865,-1425.33689403313,196.154392159334,3146.0618775664
06-Feb-2022 11:00:00,-1172.05434993105,-898.274956030814,500.479762442041,3178.28777265836
06-Feb-2022 12:00:00,-921.660636176967,-1517.96824555384,583.487958219622,2218.51921764039
06-Feb-2022 13:00:00,-390.25394183426,-2008.5200205261,560.432166167621,701.079200310345
06-Feb-2022 14:00:00,-88.5101237181579,-681.979375118265,457.334786267181,1859.33695744423
06-Feb-2022 15:00:00,138.89085068698,188.851294040541,484.516173708094,2572.5682572043
06-Feb-2022 16:00:00,-149.040395106895,537.556054621688,391.338269652092,2303.29130037518
06-Feb-2022 17:00:00,86.8520942684715,1037.27105541844,578.774384037478,2686.49162061021
06-Feb-2022 18:00:00,-39.1041365671695,1542.91851504805,929.510585388858,2994.17366154502
06-Feb-2022 19:00:00,-48.8362756267123,1099.79680840915,334.561004397108,3000.38346305913
06-Feb-2022 20:00:00,205.512323717904,1226.74213788523,239.177724961287,2891.79940147006
06-Feb-2022 21:00:00,-426.336181782922,1883.67503056509,1078.68616866345,2878.44165878104
06-Feb-2022 22:00:00,2884.10863708367,1024.6937139206,593.357312889656,3703.1844714407
06-Feb-2022 23:00:00,5878.23885948596,790.560229598339,-70.35586810578,3767.44178243939
07-Feb-2022 00:00:00,3259.76775305982,714.058858981642,98.88286069686,2686.7826557099
07-Feb-2022 01:00:00,1692.60330214632,454.263847888201,12.4847650853317,2559.7478915097
07-Feb-2022 02:00:00,1969.12986865571,603.026113253134,32.3656925858119,2995.46892983238
07-Feb-2022 03:00:00,1767.85806054048,265.815891787627,56.3334810109482,5249.20230240395
07-Feb-2022 04:00:00,1535.49453558695,1318.65836326823,-1.42888577320632,5357.48390901214
07-Feb-2022 05:00:00,1553.84443195479,2192.31422851771,71.0229129186858,3113.19996268555
07-Feb-2022 06:00:00,761.172493168231,1013.6914013221,-3.46191563869527,4101.6844035679
07-Feb-2022 07:00:00,-165.081893727294,-424.798556056173,85.4990703585255,3305.52618644316
07-Feb-2022 08:00:00,44.3733370450807,-1559.86298483464,480.570272134718,2163.38969371905
07-Feb-2022 09:00:00,98.7323568843261,-1923.26186207283,598.797095016107,2517.18702585198
07-Feb-2022 10:00:00,-133.187352193995,-1508.14854252747,461.941687279353,2116.08045546849
07-Feb-2022 11:00:00,-467.421730370423,-1280.52456110989,560.682035699873,2658.53186480563
07-Feb-2022 12:00:00,-389.90958229313,-1490.77279897237,614.142332539688,1136.63098609616
07-Feb-2022 13:00:00,-433.091671887309,-1410.79742112826,450.275303919379,-139.632257730973
07-Feb-2022 14:00:00,-356.476208977898,-599.672672545337,461.371291467293,1396.14669813876
07-Feb-2022 15:00:00,87.0234038981994,239.198873752554,413.098098370729,2033.63171109429
07-Feb-2022 16:00:00,-50.7251544849315,401.440452658382,357.459161415018,2045.81641644341
07-Feb-2022 17:00:00,48.320547194393,724.196073107271,371.060288481064,2624.36215916938
07-Feb-2022 18:00:00,7.75043229753262,787.417245922714,511.388782685018,2898.8070501602
07-Feb-2022 19:00:00,12.1752515574764,564.184387934312,709.441586317909,2487.11948555333
07-Feb-2022 20:00:00,68.6206437126442,1015.29879002577,313.109470214895,2424.69391877377
07-Feb-2022 21:00:00,258.687877825299,887.085410019023,605.948660012831,3726.79823256507
07-Feb-2022 22:00:00,2937.44637352494,965.358670909502,940.845264769851,4810.14225235626
07-Feb-2022 23:00:00,5860.53318433976,1107.44470811934,122.735185587981,3632.95632544877
08-Feb-2022 00:00:00,4993.05534400915,419.614654503543,-24.3370434242533,3240.85742594806
08-Feb-2022 01:00:00,2410.62470170338,352.282111343363,100.54637105089,4257.2965443397
08-Feb-2022 02:00:00,1958.49974864699,471.245154175182,-16.3120230348204,3687.07899952981
08-Feb-2022 03:00:00,1345.62827289854,148.951365141335,72.1731803160678,5425.66518478572
08-Feb-2022 04:00:00,487.402498830321,620.897721412713,17.3643083405438,5921.51047687828
08-Feb-2022 05:00:00,1447.83477966753,1797.49976119883,23.3234546744118,3654.74376130589
08-Feb-2022 06:00:00,774.232054111604,1495.63808221249,69.4764140318724,4760.25101561499
08-Feb-2022 07:00:00,-269.930256764536,-78.6696925950965,-41.429553717515,4072.81780135691
08-Feb-2022 08:00:00,170.172210441253,-1351.17013549188,284.651655548261,2961.75749699664
08-Feb-2022 09:00:00,-102.441716541232,-1852.69196446006,740.966746478971,3046.14911051312
08-Feb-2022 10:00:00,4.25723834823554,-1537.31082335743,529.268775528767,2284.99805276351
08-Feb-2022 11:00:00,105.469278299143,-1113.37969137683,511.698042540236,3026.57735060416
08-Feb-2022 12:00:00,-781.96243421274,-842.364355276992,552.388171222738,1450.35433080803
08-Feb-2022 13:00:00,-503.267574081743,-865.852582721539,400.571425454747,116.039662006468
08-Feb-2022 14:00:00,25.9656259643678,-931.17270227351,492.395546722515,1917.45031716504
08-Feb-2022 15:00:00,29.9601272920903,112.967532541197,274.121246065223,2528.05163703949
08-Feb-2022 16:00:00,-31.0378528299008,841.757993884663,315.707758955789,2392.69044149019
08-Feb-2022 17:00:00,11.0453901088921,706.556359916066,254.254635938867,2592.24037849885
08-Feb-2022 18:00:00,93.024022707674,619.971504214313,45.8390831275338,2757.3121114558
08-Feb-2022 19:00:00,-232.168727258463,644.043938554847,511.267196532744,2735.09738173175
08-Feb-2022 20:00:00,839.388381592138,1552.74392724338,466.135951897908,2602.43263658078
08-Feb-2022 21:00:00,861.839807499714,1476.46965654727,749.390057005901,3091.99859572409
08-Feb-2022 22:00:00,2741.80860102649,478.312905190804,840.809295814274,3893.59215745487
08-Feb-2022 23:00:00,6053.81411118161,563.067142406039,17.331327440732,3451.94754174646
09-Feb-2022 00:00:00,2722.81862818438,617.87207592585,35.3303442168969,2843.71095851295
09-Feb-2022 01:00:00,860.434218484339,471.537422482635,77.3937823255941,2688.27252897806
09-Feb-2022 02:00:00,2306.27478110605,326.085198464419,-11.1077189087768,2240.1985929463
09-Feb-2022 03:00:00,1819.04242262409,277.976987799659,84.5921247242555,4634.58690033333
09-Feb-2022 04:00:00,2154.5709547155,651.669798971562,-1.73892327222141,5212.57986194116
09-Feb-2022 05:00:00,1743.05719444317,1310.11372243287,50.2791101501193,3051.47627535997
09-Feb-2022 06:00:00,552.321525081482,1381.21424564614,41.0137270484769,4268.30092180518
09-Feb-2022 07:00:00,24.3973961857716,-178.878199478903,-2.96283374905497,3566.30711354721
09-Feb-2022 08:00:00,-23.1179112020689,-1700.03723494565,284.459775690912,2323.03272811425
09-Feb-2022 09:00:00,106.672055452919,-2737.07194041415,526.699411344188,2961.90756226726
09-Feb-2022 10:00:00,-224.422184455554,-3783.54133494248,473.680930714004,2505.83967388424
09-Feb-2022 11:00:00,-585.035559695952,-3851.18448748839,544.67203108768,2783.74045464841
09-Feb-2022 12:00:00,-622.175835382003,-4000.89681291435,486.30730747385,1220.70897641532
09-Feb-2022 13:00:00,-431.20516629682,-3767.31366072707,294.476107612252,-13.3695652283466
09-Feb-2022 14:00:00,-352.279823282626,-2659.0912894639,319.890858818922,1682.61259453836
09-Feb-2022 15:00:00,-44.7134005251155,-1610.22395408861,293.419103041892,2419.63111210183
09-Feb-2022 16:00:00,-10.3325220959001,68.7032675785941,306.166207050709,2239.94505700841
09-Feb-2022 17:00:00,-7.70798691156355,1133.03297396234,457.013354760506,2491.59220368662
09-Feb-2022 18:00:00,72.8836167452149,811.055697786318,542.82128347489,3020.21714361828
09-Feb-2022 19:00:00,-83.7892210447856,535.812579753328,587.676870523732,2478.81538247146
09-Feb-2022 20:00:00,179.463227882317,1153.50471001217,295.796684718568,2334.31357793359
09-Feb-2022 21:00:00,-53.8575691350869,1287.53407431192,384.128540783648,2945.21482985127
09-Feb-2022 22:00:00,3053.68280373532,557.050678780312,987.789898100158,3362.63174461917
09-Feb-2022 23:00:00,5807.46843234897,585.560108521095,436.385167127472,3745.93056224506
10-Feb-2022 00:00:00,2123.26788383002,585.9597277078,-60.8680686647112,2713.8975453715
10-Feb-2022 01:00:00,924.573929371401,1090.83405388474,92.8642775077204,2284.84183054973
10-Feb-2022 02:00:00,2008.50359167507,1358.16311208557,11.1184107605457,3085.75113659724
10-Feb-2022 03:00:00,1385.11400596098,397.021528767591,64.6360302093156,5428.27188170911
10-Feb-2022 04:00:00,2017.78213086084,725.812081138046,7.54471242844986,5752.42425659363
10-Feb-2022 05:00:00,1952.32415988069,1117.22239875077,68.9272689963653,3120.59173944062
10-Feb-2022 06:00:00,914.942920430091,636.850072293359,-22.3259948177846,3959.49390920984
10-Feb-2022 07:00:00,658.366089370244,577.47626145513,166.123933675309,3684.05962281263
10-Feb-2022 08:00:00,799.111854281691,-343.479233651486,338.925499960446,2537.97837397248
10-Feb-2022 09:00:00,530.35726949964,-1648.90420633955,-61.0234468065863,3150.98176343786
10-Feb-2022 10:00:00,448.799711726822,-1760.26102652747,303.696082096041,2537.83901363167
10-Feb-2022 11:00:00,1093.46893940032,-1704.68297812887,616.889171986599,2798.81269991848
10-Feb-2022 12:00:00,1060.73449501636,-2066.61292850873,906.314653424575,1458.27969171121
10-Feb-2022 13:00:00,703.225905368833,-1926.69278465035,935.060292466294,135.065781944149
10-Feb-2022 14:00:00,934.912985587547,-1388.46331911619,425.928309386239,1750.9664947847
10-Feb-2022 15:00:00,1138.17971467971,-274.126774851561,499.42858577835,2215.44884618161
10-Feb-2022 16:00:00,1556.02435864291,745.883752933744,446.057119365525,2061.22905272943
10-Feb-2022 17:00:00,2441.77656261077,739.064314479973,374.72052218984,2679.05704878562
10-Feb-2022 18:00:00,2218.88369036447,912.524811002751,473.235534161395,2889.7382275307
10-Feb-2022 19:00:00,1903.98621610258,551.189818701513,736.135664052493,2441.83431955198
10-Feb-2022 20:00:00,685.107916849803,944.405292722529,473.194389745922,2590.70207270442
10-Feb-2022 21:00:00,-385.776441999242,1672.85556143343,536.5337796536,3992.13995989765
10-Feb-2022 22:00:00,2564.31586147945,867.951496089422,1283.23789700742,4887.68819234173
10-Feb-2022 23:00:00,2367.52134312008,782.210761737815,476.028295341278,3953.77161933447
11-Feb-2022 00:00:00,266.501762454424,756.712602098424,-85.1940588517352,4017.06277725082
11-Feb-2022 01:00:00,1914.8677236771,512.714621213931,128.844459391989,5123.01597245741
11-Feb-2022 02:00:00,1984.15472296175,593.435813444759,-16.7230180383942,4265.67171894469
11-Feb-2022 03:00:00,1601.08178421999,613.934487562824,61.3258814411641,6284.44855041012
11-Feb-2022 04:00:00,2567.34437149382,491.138766951216,28.0664426174358,7194.5966175114
11-Feb-2022 05:00:00,1905.29328533421,568.11561076424,21.9003939371844,4379.2576560608
11-Feb-2022 06:00:00,279.251391436159,1010.53587416357,44.0858517763025,5410.79466372322
11-Feb-2022 07:00:00,-85.3912984600974,-387.866876256953,34.4463131316333,4276.62216652183
11-Feb-2022 08:00:00,99.6839362931483,-1798.21285297779,5.56583372035073,2652.74125110485
11-Feb-2022 09:00:00,-90.0877311856549,-2626.79667939102,163.704568879081,3360.730660954
11-Feb-2022 10:00:00,53.2091783038888,-2909.85256043844,611.108240425185,2335.55858938678
11-Feb-2022 11:00:00,-19.6042491276587,-1596.23765964635,663.218120666847,2648.24299983086
11-Feb-2022 12:00:00,-5.42028411958967,-2821.65806225236,312.685086136427,1305.77078317053
11-Feb-2022 13:00:00,30.6659005576777,-3606.11511473634,75.6943701446434,-53.0834901429599
11-Feb-2022 14:00:00,-444.091918572524,-2230.3208355845,195.565145532329,1753.01022977398
11-Feb-2022 15:00:00,-123.813385810772,-1720.90485948462,340.411205203966,2275.53650601622
11-Feb-2022 16:00:00,-43.2109568432958,-332.482952499762,210.870314719964,2001.17569228416
11-Feb-2022 17:00:00,8.31644613990971,693.98934237849,261.044983024935,2838.88919532528
11-Feb-2022 18:00:00,46.5975650545948,543.662711801946,325.312328074293,3126.540504105
11-Feb-2022 19:00:00,-96.323163931303,985.7501139319,54.9827566753913,2406.5976745301
11-Feb-2022 20:00:00,216.741703496798,1342.72337365881,291.651544936843,2431.54805550368
11-Feb-2022 21:00:00,-36.5895334118574,778.746454883673,357.423293329579,2882.05880323507
11-Feb-2022 22:00:00,3307.05551509842,599.01514605457,595.454562513214,3478.74941975193
11-Feb-2022 23:00:00,5394.02835384893,650.212002976741,1139.87539381568,3629.3613816907
12-Feb-2022 00:00:00,2332.29908075785,415.739382280119,316.73933385861,3290.21694605451
12-Feb-2022 01:00:00,1835.97715494644,546.851887941399,-76.5402066249067,3214.70118013334
12-Feb-2022 02:00:00,1920.66166222586,520.391391757755,131.828863156743,3280.80929376805
12-Feb-2022 03:00:00,1776.67203136614,329.716604066843,-25.6954106753537,5948.19936054398
12-Feb-2022 04:00:00,1561.80945988784,294.907613693514,76.8985418404497,6272.16112184763
12-Feb-2022 05:00:00,384.689813738655,313.020570902143,13.7470346323666,3690.75298316541
12-Feb-2022 06:00:00,351.399884072543,268.352106200411,33.0298150583942,4395.48241193672
12-Feb-2022 07:00:00,-33.0114622819386,-106.960395628103,50.5960744588056,3659.25297362972
12-Feb-2022 08:00:00,-25.1309950723752,-686.44043240684,-5.48025310131276,2451.00771104369
12-Feb-2022 09:00:00,61.45833024812,-2084.96303880827,207.036274405683,3162.52368181193
12-Feb-2022 10:00:00,-84.8845321335986,-3538.01250741745,276.582480639582,2800.65576990491
12-Feb-2022 11:00:00,98.844278192797,-3001.252203071,353.445348005905,2252.63736039997
12-Feb-2022 12:00:00,-590.394668970048,-2617.40777489351,587.327437025554,1021.20176875289
12-Feb-2022 13:00:00,-935.56388113693,-3397.52261146039,548.400355172417,-113.056133989341
12-Feb-2022 14:00:00,-404.074470471735,-2974.77553148902,335.564713281128,623.147956212817
12-Feb-2022 15:00:00,40.6642892986493,-1949.98648434003,451.400313974964,1818.69062297661
12-Feb-2022 16:00:00,-44.5869623501685,-681.17713381125,416.270054132343,2351.06634825142
12-Feb-2022 17:00:00,35.1323686993375,239.788725077252,307.483223462086,2618.65881984558
12-Feb-2022 18:00:00,42.6704981569375,328.354627030995,607.737325495414,3019.16783544938
12-Feb-2022 19:00:00,-28.875378215455,269.438268562592,514.359930985437,2950.33775435151
12-Feb-2022 20:00:00,86.6080175188312,263.398527329276,437.721215305952,2286.76618550848
12-Feb-2022 21:00:00,-151.876340820139,1677.84120167472,370.067890632333,3487.65426270772
