time,instanceElectricity,instanceCurrents,instanceCurrentsT,normalUsage,reverseUsage,daySin,weekSin
1643599500,456.685822,4.70413356,0,4442.852119,1.3,0.779884483,-0.545161699
1643599560,475.6148356,5.296721846,5.66E-38,4442.862071,1.3,0.782608157,-0.545684152
1643599620,441.6415714,4.700979054,0,4442.871853,1.3,0.785316931,-0.546206392
1643599680,466.3070733,5.307361937,7.89E-37,4442.881447,1.3,0.788010754,-0.54672842
1643599740,470.3293624,4.661573199,0,4442.890835,1.3,0.790689574,-0.547250236
1643599800,425.8868416,5.454345269,1.10E-35,4442.9,1.3,0.79335334,-0.547771839
1643599860,458.7329698,4.049045726,0,4442.908928,1.3,0.796002003,-0.54829323
1643599920,413.1253456,5.333471826,1.53E-34,4442.917622,1.3,0.79863551,-0.548814407
1643599980,351.9221036,4.33582454,0,4442.926092,1.3,0.801253813,-0.549335371
1643600040,411.5777331,4.87330549,2.04E-33,4442.934346,1.3,0.803856861,-0.549856121
1643600100,395.8729041,5.263013695,0,4442.942391,1.3,0.806444604,-0.550376658
1643600160,388.265399,4.694999208,2.85E-32,4442.950236,1.3,0.809016994,-0.550896981
1643600220,402.5687878,5.303711162,0,4442.95789,1.3,0.811573982,-0.551417091
1643600280,393.2373468,4.681885536,4.17E-31,4442.965359,1.3,0.814115518,-0.551936985
1643600340,399.7507368,5.338829505,0,4442.972654,1.3,0.816641555,-0.552456666
1643600400,393.2427247,4.650295364,5.55E-30,4442.979782,1.3,0.819152044,-0.552976131
1643600460,419.4064933,5.372692744,0,4442.986751,1.3,0.821646938,-0.553495382
1643600520,445.0970038,4.546229955,7.73E-29,4442.99357,1.3,0.824126189,-0.554014418
1643600580,491.0811969,5.811419843,0,4443.000246,1.3,0.826589749,-0.554533239
1643600640,515.3902194,5.31723419,1.08E-27,4443.006789,1.3,0.829037573,-0.555051844
1643600700,486.1272409,5.575995249,0,4443.013206,1.3,0.831469612,-0.555570233
1643600760,508.0184524,5.778761667,1.50E-26,4443.019505,1.3,0.833885822,-0.556088407
1643600820,488.5773182,6.387157156,0,4443.025696,1.3,0.836286156,-0.556606364
1643600880,453.3937126,5.3035773,2.09E-25,4443.031785,1.3,0.838670568,-0.557124105
1643600940,448.2938301,5.23306142,0,4443.037782,1.3,0.841039013,-0.55764163
1643601000,398.9236818,4.685977945,2.91E-24,4443.043695,1.3,0.843391446,-0.558158938
1643601060,407.4402516,5.335730503,0,4443.049531,1.3,0.845727822,-0.558676029
1643601120,442.1121275,4.658396341,4.05E-23,4443.0553,1.3,0.848048096,-0.559192903
1643601180,441.6529647,5.343387839,0,4443.061009,1.3,0.850352225,-0.55970956
1643601240,452.3584184,4.655348601,5.64E-22,4443.066667,1.3,0.852640164,-0.560226
1643601300,415.0791837,5.347921461,0,4443.072282,1.3,0.854911871,-0.560742221
1643601360,388.7612361,4.640238046,7.92E-21,4443.077862,1.3,0.857167301,-0.561258225
1643601420,403.4779699,5.368855208,0,4443.083416,1.3,0.859406411,-0.561774011
1643601480,396.578058,4.630684077,1.10E-19,4443.088951,1.3,0.86162916,-0.562289579
1643601540,393.3834034,5.384866099,0,4443.094476,1.3,0.863835505,-0.562804928
1643601600,391.4935326,4.610996016,1.47E-18,4443.1,1.3,0.866025404,-0.563320058
1643601660,385.2560957,5.390112802,0,4443.10553,1.3,0.868198814,-0.56383497
1643601720,381.9647061,4.609589814,2.04E-17,4443.111073,1.3,0.870355696,-0.564349662
1643601780,382.6856292,5.390490906,0,4443.116637,1.3,0.872496007,-0.564864135
1643601840,368.028605,4.609483601,2.84E-16,4443.122228,1.3,0.874619707,-0.565378389
1643601900,380.1961554,5.390537654,0,4443.127854,1.3,0.876726756,-0.565892423
1643601960,425.4297635,4.609402819,3.96E-15,4443.133521,1.3,0.878817113,-0.566406237
1643602020,414.2352323,5.390814031,0,4443.139236,1.3,0.880890738,-0.566919831
1643602080,440.0860701,4.608378094,5.51E-14,4443.145006,1.3,0.882947593,-0.567433205
1643602140,454.3119185,5.394636555,0,4443.150839,1.3,0.884987637,-0.567946358
1643602200,424.543675,4.594092502,7.73E-13,4443.156741,1.3,0.887010833,-0.568459291
1643602260,447.7355236,5.415140896,0,4443.162718,1.3,0.889017141,-0.568972002
1643602320,439.933088,4.585980209,1.07E-11,4443.168779,1.3,0.891006524,-0.569484493
1643602380,431.6652713,5.426037147,0,4443.17493,1.3,0.892978943,-0.569996763
1643602440,437.7783716,4.582963251,1.42E-10,4443.181178,1.3,0.894934362,-0.570508811
1643602500,444.3481755,5.401539257,0,4443.187529,1.3,0.896872742,-0.571020637
1643602560,427.7120539,4.592116576,2.09E-09,4443.193992,1.3,0.898794046,-0.571532241
1643602620,377.8728487,5.415966872,0,4443.200572,1.3,0.900698239,-0.572043624
1643602680,394.5023312,4.584491166,2.90E-08,4443.207277,1.3,0.902585284,-0.572554784
1643602740,395.6757364,5.430905619,0,4443.214114,1.3,0.904455145,-0.573065721
1643602800,395.5168277,4.564999009,3.86E-07,4443.221089,1.3,0.906307787,-0.573576436
1643602860,390.8537177,5.436098343,0,4443.22821,1.3,0.908143174,-0.574086928
1643602920,387.580512,4.563607617,5.37E-06,4443.235484,1.3,0.909961271,-0.574597198
1643602980,438.9993423,5.436471187,0,4443.242917,1.3,0.911762044,-0.575107243
1643603040,450.949638,4.563507634,7.48E-05,4443.250516,1.3,0.913545458,-0.575617066
1643603100,413.1237824,5.436498275,0,4443.25829,1.3,0.915311479,-0.576126664
1643603160,377.1024807,4.563499265,0.001042118,4443.266243,1.3,0.917060074,-0.576636039
1643603220,444.4773399,5.436504664,0,4443.274384,1.3,0.91879121,-0.57714519
1643603280,412.1224029,4.563482078,0.014514837,4443.282719,1.3,0.920504853,-0.577654117
1643603340,454.077385,5.436567024,0,4443.291255,1.3,0.922200972,-0.578162819
1643603400,471.4214877,4.563249825,0.2021656,4443.3,1.3,0.923879533,-0.578671296
1643603460,380.0740752,5.437433677,0,4443.308956,1.3,0.925540504,-0.579179549
1643603520,1089.751768,4.560015468,3.244553558,4443.318114,1.3,0.927183855,-0.579687576
1643603580,1581.855227,5.44950445,11.09377806,4443.327459,1.3,0.928809553,-0.580195379
1643603640,1479.54551,4.514750681,9.63332335,4443.336978,1.3,0.930417568,-0.580702956
1643603700,1474.474221,5.581599299,10.33602706,4443.346656,1.3,0.932007869,-0.581210307
1643603760,993.1589478,4.085068758,8.863090394,4443.356481,1.3,0.933580426,-0.581717432
1643603820,1004.429574,4.928522345,4.993593067,4443.366437,1.3,0.93513521,-0.582224332
1643603880,1053.060248,3.654154381,5.922053728,4443.376511,1.3,0.936672189,-0.582731005
1643603940,502.6137759,4.889622196,3.509863885,4443.38669,1.3,0.938191336,-0.583237452
1643604000,693.3034035,5.368367488,2.076638135,4443.396959,1.3,0.939692621,-0.583743672
1643604060,976.6298449,4.587588215,5.645165804,4443.407305,1.3,0.941176015,-0.584249666
1643604120,851.9562773,5.385577186,1.743799954,4443.417714,1.3,0.942641491,-0.584755432
1643604180,529.7842293,4.819212911,4.101837745,4443.428171,1.3,0.94408902,-0.585260971
1643604240,477.884814,4.48458906,0,4443.438664,1.3,0.945518576,-0.585766283
1643604300,889.3800473,8.616108507,0.187870828,4443.449178,1.3,0.946930129,-0.586271367
1643604360,686.812692,14.56949543,0,4443.459699,1.3,0.948323655,-0.586776224
1643604420,428.7885252,4.217020882,0.013488519,4443.470213,1.3,0.949699126,-0.587280852
1643604480,491.3877628,6.525384006,0,4443.480707,1.3,0.951056516,-0.587785252
1643604540,389.5021896,4.385146797,0.000968432,4443.491167,1.3,0.9523958,-0.588289424
1643604600,383.2740852,5.230325101,0,4443.501579,1.3,0.953716951,-0.588793367
1643604660,353.6053954,3.397256502,6.95E-05,4443.511928,1.3,0.955019944,-0.589297082
1643604720,355.989981,4.513982223,0,4443.522202,1.3,0.956304756,-0.589800567
1643604780,378.2915382,3.509777567,4.99E-06,4443.532386,1.3,0.957571361,-0.590303824
1643604840,370.5335922,4.483944545,0,4443.542467,1.3,0.958819735,-0.590806851
1643604900,391.9924126,3.517407214,3.58E-07,4443.55243,1.3,0.960049854,-0.591309648
1643604960,341.8492398,4.483463634,0,4443.562262,1.3,0.961261696,-0.591812216
1643605020,387.0390303,3.511701212,2.57E-08,4443.571949,1.3,0.962455236,-0.592314554
1643605080,366.0377257,4.506768556,0,4443.581477,1.3,0.963630453,-0.592816661
1643605140,340.941152,3.423745724,1.88E-09,4443.590832,1.3,0.964787324,-0.593318539
1643605200,433.5989981,4.823160072,0,4443.6,1.3,0.965925826,-0.593820186
1643605260,445.1819117,4.514753148,1.35E-10,4443.608971,1.3,0.967045939,-0.594321602
1643605320,490.0663226,5.848014624,0,4443.617745,1.3,0.96814764,-0.594822787
1643605380,493.1878295,5.301798261,9.42E-12,4443.626327,1.3,0.96923091,-0.595323741
1643605440,432.4455079,5.387685851,0,4443.63472,1.3,0.970295726,-0.595824463
1643605500,456.5975105,4.517240743,6.76E-13,4443.642929,1.3,0.97134207,-0.596324955
1643605560,449.8749644,5.492647474,0,4443.650957,1.3,0.97236992,-0.596825214
1643605620,398.4227417,4.562873064,4.86E-14,4443.658809,1.3,0.973379258,-0.597325242
1643605680,398.2243628,5.173401938,0,4443.666489,1.3,0.974370065,-0.597825037
