time,instanceElectricity,instanceCurrents,instanceCurrentsT,normalUsage,reverseUsage,instanceElectricityIN,generatedElectricity,acChargingEnergy,acDischargeableElectricEnergy,acDischargingEnergy,sin(1day),sin(7days)
911400,4972.63770047869,25.0404726660593,25.7713243300715,38785.6348599815,17041.6,-6.00715347705788e-35,22891.017,5965.228,-8.64007050720264e-40,4639.7941633745,-0.300705799504275,-0.0436193873653365
911700,4788.59988862734,23.6957918258949,24.3707465644392,38786.0572379083,17041.6,1.51187392596047e-34,22891.017,5965.228,3.21059563274442e-39,4639.79395628581,-0.321439465303159,-0.0467328634842025
912000,5013.77208906767,24.6954541194451,25.1024607164532,38786.5002296332,17041.6,-2.28293152663575e-34,22891.017,5965.228,-1.19786247478082e-38,4639.79401171321,-0.342020143325663,-0.049845885660697
912300,5486.89320422368,26.8507247018869,27.2817153767124,38786.9518215369,17041.6,2.58956738670048e-34,22891.017,5965.228,4.47039033584883e-38,4639.79399686134,-0.362438038283705,-0.0529584236563009
912600,5224.93336723836,26.0328136819062,26.6053348049009,38787.4,17041.6,-2.13192143783833e-34,22891.017,5965.228,-1.66836988686145e-37,4639.79400084143,-0.382683432365089,-0.056070447237191
912900,4861.13665772763,23.8748960971675,24.6386527049564,38787.8353225797,17041.6,7.4816766284804e-35,22891.017,5965.228,6.25540441255655e-37,4639.79399977257,-0.402746689858733,-0.0591819261745517
913200,4674.80017603222,23.7806355116011,24.2821041131115,38788.25863154,17041.6,1.47199970456338e-34,22891.017,5965.228,-2.32437744294124e-36,4639.79400006085,-0.422618261740705,-0.0622928302448524
913500,4698.85704850125,23.8320539943632,24.5059000721182,38788.6733403215,17041.6,-4.11311635226292e-34,22891.017,5965.228,8.67215459122559e-36,4639.79399998369,-0.442288690219003,-0.0654031292301431
913800,5056.54299944829,24.6715728319505,25.7021298303353,38789.0828623649,17041.6,6.44092954072686e-34,22891.017,5965.228,-3.25123826393607e-35,4639.79400000441,-0.461748613235032,-0.0685127929183564
914100,5285.25288998564,26.2690996364668,27.4438149351186,38789.4906111109,17041.6,-7.52216859137034e-34,22891.017,5965.228,1.20804226261632e-34,4639.79399999882,-0.480988768919395,-0.0716217911035961
914400,5205.71777934498,26.5710991206652,27.0179538532979,38789.9,17041.6,6.46298354109917e-34,22891.017,5965.228,-4.50714405911213e-34,4639.79400000032,-0.500000000000003,-0.0747300935864251
914700,4871.03867368062,25.3647917330184,25.5240018269128,38790.313137246,17041.6,-2.73349075811236e-34,22891.017,5965.228,1.68205339738322e-33,4639.79399999992,-0.518773258160521,-0.0778376701741691
915000,4490.87747153538,21.6828978503823,25.897297173806,38790.7269101549,17041.6,-3.49742638228717e-34,22891.017,5965.228,-6.3057744517537e-33,4639.79400000002,-0.53729960834682,-0.0809444906812034
915300,4397.4649900809,19.5714152207909,25.3371318369438,38791.1369008057,17041.6,1.11281623717832e-33,22891.017,5965.228,2.34290635455392e-32,4639.79399999999,-0.555570233019607,-0.0840505249292492
915600,4396.96385407555,19.9455172019343,24.5647657482386,38791.5386912775,17041.6,-1.81140765070655e-33,22891.017,5965.228,-8.74124470852083e-32,4639.794,-0.573576436351048,-0.0871557427476577
915900,4224.80496323517,19.4716611261242,24.4759963344985,38791.9278636492,17041.6,2.17778829147712e-33,22891.017,5965.228,3.26220724795294e-31,4639.794,-0.591309648363581,-0.0902601139737216
916200,4032.99658784172,18.2647156277455,23.2779815032473,38792.3,17041.6,-1.94678570887496e-33,22891.017,5965.228,-1.21747045209597e-30,4639.794,-0.608761429008727,-0.0933636084529513
916500,4158.12879981822,17.5554100024493,24.7849588723778,38792.652406214,17041.6,9.48243449944731e-34,22891.017,5965.228,4.54366108358858e-30,4639.794,-0.625923472184062,-0.0964661960393704
916800,4191.21425780774,19.4262154319497,24.1434156777184,38792.9892833959,17041.6,7.94607887347855e-34,22891.017,5965.228,-1.69571738822583e-29,4639.794,-0.642787609686539,-0.0995678465958167
917100,3727.77768390708,19.3943222883305,20.3138772484503,38793.3165564556,17041.6,-2.99230026091927e-33,22891.017,5965.228,6.32850344454448e-29,4639.794,-0.659345815100066,-0.102668529994228
917400,3378.16216305822,17.0717884193763,19.3831374910319,38793.640150303,17041.6,5.0775765910259e-33,22891.017,5965.228,-2.37229822464105e-28,4639.794,-0.675590207615654,-0.105768216115937
917700,3573.52774912209,16.9642303907021,20.4994147052655,38793.9659898478,17041.6,-6.2847487437245e-33,22891.017,5965.228,8.81390191618675e-28,4639.794,-0.691513055782271,-0.108866874851965
918000,4403.69411994632,18.4202897534101,26.5830285627417,38794.3,17041.6,5.8306246013021e-33,22891.017,5965.228,-3.28840689831267e-27,4639.794,-0.707106781186546,-0.111964476103308
918300,4606.40135514278,18.6244626626139,29.1028733042648,38794.6462193795,17041.6,-3.17711498827624e-33,22891.017,5965.228,1.2272237401632e-26,4639.794,-0.722363962059752,-0.115060989781237
918600,4203.44766425269,17.3861667414163,26.6018980710041,38795.0011414466,17041.6,-1.68083542310626e-33,22891.017,5965.228,-4.60003172894652e-26,4639.794,-0.737277336810117,-0.118156385807591
918900,4250.86743692439,16.9317976245022,27.0460737013999,38795.3593733718,17041.6,7.99063982525582e-33,22891.017,5965.228,1.70899942860688e-25,4639.794,-0.751839807478978,-0.121250634115061
919200,4298.54904607403,17.7163207110866,26.4441277047033,38795.7155223255,17041.6,-1.41846700986514e-32,22891.017,5965.228,-6.37614566739497e-25,4639.794,-0.766044443118976,-0.124343704647484
919500,4330.05947629542,18.3054207330796,26.8260572026306,38796.0641954781,17041.6,1.80797607982226e-32,22891.017,5965.228,2.38977255745542e-24,4639.794,-0.779884483092877,-0.127435567360143
919800,3936.40107167492,16.1594558180817,25.7210115816619,38796.4,17041.6,-1.73722710765271e-32,22891.017,5965.228,1.20248221699942e-24,4639.794,-0.793353340291228,-0.13052619222005
920100,3614.39284429933,14.9999764959195,23.4054886683273,38796.7196607125,17041.6,1.03816577881515e-32,22891.017,5965.228,-5.74029370022564e-24,4639.794,-0.806444604267482,-0.133615549206244
920400,3730.50371426202,15.7863617776626,23.8564511805832,38797.0283730399,17041.6,3.1098064628279e-33,22891.017,5965.228,1.89691180752362e-23,4639.794,-0.819152044288989,-0.136703608310073
920700,3317.94161220124,15.3384805743886,20.4231248867049,38797.3334500572,17041.6,-2.11703783541534e-32,22891.017,5965.228,-7.07791104157324e-23,4639.794,-0.83146961230254,-0.139790339535499
921000,3116.69932435818,15.8529647811876,17.5970194301688,38797.6422048396,17041.6,3.94859030861814e-32,22891.017,5965.228,2.64149038368194e-22,4639.794,-0.843391445812878,-0.142875712899377
921300,3819.66570370303,18.9035677473999,21.2041628281594,38797.9619504622,17041.6,-5.18505721460094e-32,22891.017,5965.228,-8.41820546712336e-22,4639.794,-0.854911870672945,-0.145959698431761
921600,4726.4774229538,23.6015361306937,25.7396663918586,38798.3,17041.6,5.15148254644836e-32,22891.017,5965.228,3.1375149410575e-21,4639.794,-0.866025403784435,-0.149042266176173
921900,4769.81550055749,24.2291505967669,26.1450337409186,38798.6617118446,17041.6,-3.32842257253269e-32,22891.017,5965.228,-1.17082392175177e-20,4639.794,-0.876726755707502,-0.152123386189915
922200,4617.30709907016,23.4346043074619,25.106543529828,38799.0446256531,17041.6,-4.04007987885902e-33,22891.017,5965.228,4.36956514171586e-20,4639.794,-0.887010833178221,-0.155203028544351
922500,4800.84487965741,24.5929933653263,26.0203294189539,38799.4443263993,17041.6,5.55775897682019e-32,22891.017,5965.228,-1.35376985423095e-19,4639.794,-0.896872741532686,-0.158281163325194
922800,4718.29345878034,23.8138864516659,26.1352120767305,38799.8563990567,17041.6,-1.09508672715858e-31,22891.017,5965.228,5.04550485522421e-19,4639.794,-0.906307787036646,-0.161357760632806
923100,4685.61773763096,23.5753184823793,26.0127708658202,38800.2764285991,17041.6,1.48246869456995e-31,22891.017,5965.228,-1.88282495666659e-18,4639.794,-0.915311479119448,-0.164432790582481
923400,4703.28223606841,23.8304693120122,26.13650374767,38800.7,17041.6,-1.52088868496236e-31,22891.017,5965.228,7.02674934114393e-18,4639.794,-0.923879532511286,-0.167506223304736
923700,4883.44344197077,24.463965827472,26.4612148979121,38801.123306724,17041.6,1.05120136420623e-31,22891.017,5965.228,-2.62241724079091e-17,4639.794,-0.932007869282796,-0.170578028945607
924000,4909.18651675144,24.7744132289973,26.6865608625765,38801.5449761995,17041.6,-2.28394814737551e-33,22891.017,5965.228,9.78702678589665e-17,4639.794,-0.939692620785909,-0.173648177666932
924300,4885.89347396288,24.6728745419824,26.7963108008845,38801.9642443456,17041.6,-1.44336081713666e-31,22891.017,5965.228,-2.91070820274866e-16,4639.794,-0.946930129495105,-0.176716639646639
924600,5024.53304063011,25.1909330226412,27.3091072971637,38802.3803470816,17041.6,3.02514069229798e-31,22891.017,5965.228,1.08480543143099e-15,4639.794,-0.953716950748225,-0.179783385079052
924900,4931.06675535545,25.1075864842116,26.8471328692171,38802.7925203266,17041.6,-4.22566789257101e-31,22891.017,5965.228,-4.04815962343299e-15,4639.794,-0.960049854385926,-0.182848384175158
925200,5021.45883116637,25.6667958333476,27.4898904481901,38803.2,17041.6,4.47177830225979e-31,22891.017,5965.228,1.12860773615493e-14,4639.794,-0.965925826289069,-0.185911607162914
925500,4905.54171754235,25.2385616628129,26.8585335192398,38803.6024686667,17041.6,-3.27960072800543e-31,22891.017,5965.228,-4.20619343049255e-14,4639.794,-0.971342069813261,-0.188973024287524
925800,4674.2342091652,24.8973494393884,24.6197179982288,38804.0013954748,17041.6,4.58656201415842e-32,22891.017,5965.228,1.56961659858153e-13,4639.794,-0.976296007119932,-0.192032605811735
926100,4728.98945346765,25.4644085301994,24.6456727131592,38804.3986962183,17041.6,3.69982407078862e-31,22891.017,5965.228,-5.85785418622672e-13,4639.794,-0.980785280403231,-0.195090322016129
926400,4698.30374088079,25.2838043952371,24.6119950625401,38804.796286691,17041.6,-8.3218638045481e-31,22891.017,5965.228,1.45158683804274e-12,4639.794,-0.984807753012208,-0.198146143199398
926700,4794.16302011023,26.0648753484566,24.6019568967333,38805.1960826869,17041.6,1.20083050299621e-30,22891.017,5965.228,-5.40981712250252e-12,4639.794,-0.98836151046776,-0.201200039678648
927000,4794.04529956415,26.4404337300221,24.8543448156097,38805.6,17041.6,-1.30974419735865e-30,22891.017,5965.228,2.01876926410423e-11,4639.794,-0.991444861373811,-0.204251981789682
927300,4693.72506773208,26.2276973433557,24.4119932261833,38806.0094112019,17041.6,1.01279509344715e-30,22891.017,5965.228,-3.75160997229772e-11,4639.794,-0.99405633822232,-0.207301939887277
927600,4752.11878550925,26.1941134633612,24.0668690877071,38806.4235159754,17041.6,-2.42631382263917e-31,22891.017,5965.228,1.39813802566387e-10,4639.794,-0.996194698091745,-0.210349884345495
927900,4721.32095563235,25.3546917151103,24.0781105415341,38806.8409707814,17041.6,-9.33166705242699e-31,22891.017,5965.228,-5.21739181945313e-10,4639.794,-0.997858923238603,-0.213395785557949
928200,4834.99162325121,26.2280717993155,24.5700799654994,38807.2604320803,17041.6,2.2789620487462e-30,22891.017,5965.228,0,4639.794,-0.999048221581858,-0.216439613938103
928500,4927.09443285668,27.3017469406515,24.8033085730265,38807.680556333,17041.6,-3.40200645545991e-30,22891.017,5965.228,0,4639.794,-0.999762027079909,-0.219481339919551
928800,4791.55094131218,26.4194358548658,24.6915827138692,38808.1,17041.6,3.82211101169743e-30,22891.017,5965.228,0,4639.794,-1,-0.222520933956314
929100,4778.62165047841,26.3102654409007,24.2503792141204,38808.5172939333,17041.6,-3.10058245812302e-30,22891.017,5965.22800000016,1.00212620353484e-07,4639.794,-0.999762027079909,-0.22555836652312
929400,4681.40494364974,25.9688063071658,23.5272644469148,38808.9304665494,17041.6,1.00876756924741e-30,22891.017,5965.22799999939,-3.73456882451402e-07,4639.794,-0.999048221581858,-0.22859360811569
929700,4663.47470065013,25.581367152575,23.5394007311042,38809.3374206563,17041.6,2.30532247859238e-30,22891.017,5965.22800000229,1.39361491045655e-06,4639.794,-0.997858923238604,-0.231626629251031
930000,4822.63161180832,26.1343973635116,24.2212437384254,38809.7360590618,17041.6,-6.2105372569019e-30,22891.017,5965.22799999145,-5.20100275937482e-06,4639.794,-0.996194698091745,-0.234657400467717
930300,4799.17278783356,26.0259324062703,24.4345310778937,38810.1242845738,17041.6,9.60810710824712e-30,22891.017,5965.22800006355,3.86574070146673e-05,4639.794,-0.994056338222319,-0.237685892326173
930600,4914.72667574133,26.8326574923076,24.8472951674184,38810.5,17041.6,-1.11148161872642e-29,22891.017,5965.22799976318,-0.000144060110056516,4639.794,-0.99144486137381,-0.240712075408972
930900,4887.35410339477,26.7193005518558,24.8713427262603,38810.8635426947,17041.6,9.42079548085628e-30,22891.017,5965.22800088374,0.000537583034770258,4639.794,-0.988361510467761,-0.24373592032111
931200,4886.09736990303,26.539036090124,25.0548354184362,38811.2249881973,17041.6,-3.77163329741791e-30,22891.017,5965.22799507364,-0.00299674471876106,4639.794,-0.984807753012207,-0.246757397690294
931500,4993.9198649422,27.8113832164744,25.3725508595253,38811.5968465934,17041.6,-5.53937693262758e-30,22891.017,5965.22801835819,0.0111674306086197,4639.794,-0.98078528040323,-0.249776478167227
931800,4616.33932943716,26.4237898468792,23.3342858694097,38811.9916279687,17041.6,1.68342651982288e-29,22891.017,5965.22793149361,-0.0416729779892018,4639.794,-0.976296007119934,-0.252793132425897
932100,5715.5521423872,31.0773388186286,28.3768976872428,38812.421842409,17041.6,-2.70497486514232e-29,22891.017,5965.22825566738,0.155524481348187,4639.794,-0.971342069813263,-0.25580733116386
932400,7292.58746447752,39.0005102229392,36.9723439137699,38812.9,17041.6,3.22137744290364e-29,22891.017,5965.22673313483,-0.770644052449543,4639.794,-0.965925826289067,-0.258819045102522
932700,7169.63186895814,38.8956435965465,36.6391472641408,38813.4345538064,17041.6,-2.84345147229909e-29,22891.017,5965.4200244595,126.780268053455,4639.794,-0.960049854385929,-0.261828244987423
933000,7316.68900107853,39.6943495948961,36.1216201090455,38814.0177288097,17041.6,1.3275219696105e-29,22891.017,5965.61845108209,299.59323986102,4639.794,-0.953716950748228,-0.264834901588526
933300,7559.50513012259,41.3230467604857,37.3216298457357,38814.6376929702,17041.6,1.27975814384099e-29,22891.017,5965.81569684976,471.584157778833,4639.794,-0.946930129495108,-0.267838985700501
933600,7401.72239836164,40.4216618420596,36.9239594837481,38815.2826142485,17041.6,-4.53609830769667e-29,22891.017,5966.01173017416,601.568143792216,4639.794,-0.939692620785912,-0.270840468143003
933900,7467.34119741956,40.8549721375046,36.9635611538417,38815.9406606049,17041.6,7.59058536266278e-29,22891.017,5966.20968410468,774.028709654979,4639.794,-0.932007869282799,-0.27383931976096
934200,7372.18310401696,40.7759770790467,36.6053568673792,38816.6,17041.6,-9.30610037285634e-29,22891.017,5966.40836072835,946.630487767705,4639.794,-0.923879532511289,-0.276835511424849
934500,7418.21771743158,40.7782195178892,36.5440809372325,38817.2510198573,17041.6,8.53155917127409e-29,22891.017,5966.6057110699,1119.56700208239,4639.794,-0.915311479119451,-0.279829014030991
934800,7468.52670734441,40.9515043730997,36.6164053367716,38817.8929854528,17041.6,-4.49279207708395e-29,22891.017,5966.80273744227,1248.58853765283,4639.794,-0.906307787036656,-0.282819798501826
935100,7444.28903165574,40.2548266056503,37.4042678967345,38818.5273815257,17041.6,-2.78304903079091e-29,22891.017,5966.99773750203,1421.01510931216,4639.794,-0.89687274153269,-0.285807835786198
935400,7485.54967371838,40.2878518489664,37.8370779261356,38819.1556928151,17041.6,1.21418092014157e-28,22891.017,5967.19471419778,1594.05122880223,4639.794,-0.887010833178225,-0.28879309685963
935700,7204.5612773021,39.4548102021761,36.2852583698108,38819.7794040602,17041.6,-2.12288978906681e-28,22891.017,5967.39108538605,1766.06667457154,4639.794,-0.876726755707513,-0.291775552724616
936000,7278.70397486975,39.1561011907478,36.6684025480382,38820.4,17041.6,2.67988812459998e-28,22891.017,5967.58706036412,1896.13892752576,4639.794,-0.866025403784439,-0.294755174410903
936300,7305.84902175641,39.2612227668744,36.5510640050818,38821.0178482459,17041.6,-2.54615447937919e-28,22891.017,5967.78503553874,2068.24854005092,4639.794,-0.854911870672949,-0.29773193297576
936600,7333.59041339056,39.469444307597,36.8082651310333,38821.6288478976,17041.6,1.47897896060687e-28,22891.017,5967.98303749691,2241.16606427055,4639.794,-0.843391445812891,-0.300705799504272
936900,7542.2039504461,40.4509048502102,38.4480075399695,38822.2277809269,17041.6,5.44118644968682e-29,22891.017,5968.18137364624,2370.43392704902,4639.794,-0.831469612302545,-0.303676745109615
937200,6238.80568632976,34.1860803638449,31.9783976092746,38822.8094293059,17041.6,-3.22556121416081e-28,22891.017,5968.37938406099,2543.45940875555,4639.794,-0.819152044288994,-0.306644740933334
937500,5599.79751467422,30.0268179628319,27.9021235209,38823.3685750063,17041.6,5.91645491603623e-28,22891.017,5968.57737010549,2672.51768243854,4639.794,-0.806444604267487,-0.309609758145632
937800,5847.12499240187,31.4612215494378,29.3595873265595,38823.9,17041.6,-7.69334058528665e-28,22891.017,5968.77541551705,2845.40061023103,4639.794,-0.793353340291242,-0.312571767945643
938100,5607.90597719205,30.0559152186618,27.8877102828294,38824.3993464185,17041.6,7.56166385131008e-28,22891.017,5968.97169845186,2974.22588347976,4639.794,-0.779884483092883,-0.315530741561716
938400,5976.23594888497,32.327820019573,29.8526144121514,38824.865697031,17041.6,-4.76882066807215e-28,22891.017,5969.17082329467,3146.17803609464,4639.794,-0.766044443118981,-0.318486650251684
938700,4729.23535183835,27.8268436950851,25.1169805973213,38825.2989947666,17041.6,-8.35297823756111e-29,22891.017,5969.36824630541,3319.38281615868,4639.794,-0.751839807478983,-0.32143946530316
939000,3335.18966203439,19.8541408934141,17.2250664865905,38825.699182554,17041.6,8.49466224493657e-28,22891.017,5969.55744609226,3452.03766697434,4639.794,-0.737277336810123,-0.324389158033807
939300,3592.97529109092,20.8798792866922,18.5553993530868,38826.0662033222,17041.6,-1.64288047941519e-27,22891.017,5969.56077158222,3411.35493141069,4639.794,-0.722363962059758,-0.327335699791609
939600,3505.04857097867,20.7315025414836,18.8535171645052,38826.4,17041.6,2.20181272636608e-27,22891.017,5969.55979325578,3409.63718504231,4639.794,-0.707106781186553,-0.330279061955166
939900,3505.68048955566,20.2562742693843,18.6299980330112,38826.7028216359,17041.6,-2.2355892418771e-27,22891.017,5969.56005540288,3410.09749226812,4639.794,-0.691513055782267,-0.333219215933959
940200,3444.12345916369,20.041083308605,18.6965178510314,38826.9861417562,17041.6,1.51299695016955e-27,22891.017,5969.55998513272,3409.9728458852,4639.794,-0.675590207615661,-0.336156133168631
940500,3502.81341686216,20.1831995542221,18.2336964352134,38827.2637400068,17041.6,3.31684817744326e-29,22891.017,5969.560004454,3410.01222919353,4639.794,-0.659345815100073,-0.339089785131266
940800,3415.03666187571,19.8382992300845,17.7011097852705,38827.5493960337,17041.6,-2.21436736668013e-27,22891.017,5969.55999876208,3409.9813791856,4639.794,-0.642787609686546,-0.342020143325668
941100,3527.53815520725,19.862579749412,18.4517742416209,38827.8568894828,17041.6,4.54436704991683e-27,22891.017,5969.56000049774,3410.06225417044,4639.794,-0.625923472184058,-0.344947179287634
941400,4628.03962971144,25.2422562816292,23.8441268117014,38828.2,17041.6,-6.28235299726623e-27,22891.017,5969.55999924697,3409.76960413265,4639.794,-0.608761429008723,-0.347870864585228
941700,5128.28118590983,27.8875613446455,26.441612695175,38828.5889040751,17041.6,6.58180609438662e-27,22891.017,5969.56000275397,3410.94129038183,4639.794,-0.591309648363588,-0.350791170819063
942000,5792.77486644512,30.74012656756,29.6037521683082,38829.0193655739,17041.6,-4.73805766858987e-27,22891.017,5969.5599898262,3368.05158441241,4639.794,-0.573576436351043,-0.353708069622581
942300,6136.09384470156,32.7720487001035,32.135525562315,38829.4835452061,17041.6,4.90460915219237e-28,22891.017,5969.56003794124,3366.75156703154,4639.794,-0.555570233019603,-0.356621532662312
942600,5933.37202513174,31.4470090748395,30.8719848946414,38829.9736036814,17041.6,5.7021284234824e-27,22891.017,5969.55984618574,3366.93863137085,4639.794,-0.537299608346828,-0.359531531638167
942900,6842.48012465108,36.3300970495566,35.6882432917364,38830.4817017095,17041.6,-1.25186655846811e-26,22891.017,5969.56057310084,3367.51683671498,4639.794,-0.518773258160517,-0.362438038283702
943200,6621.75991446246,36.1795851097638,35.4366182555293,38831,17041.6,1.7870723484986e-26,22891.017,5969.55963088265,3364.99402309753,4639.794,-0.499999999999999,-0.365341024366395
943500,5744.03330706728,31.0141375017471,29.7294758865058,38831.5216546562,17041.6,-1.93014155881352e-26,22891.017,5969.65735815255,3450.59436689492,4639.794,-0.48098876891939,-0.368240461687924
943800,6041.24586737166,32.081582906947,30.9803886935368,38832.0438033555,17041.6,1.46781005722567e-26,22891.017,5969.66076763054,3453.97152900544,4639.794,-0.46174861323504,-0.371136322084438
944100,5943.99443904237,31.8430812542138,30.6376120053155,38832.5645791686,17041.6,-3.06296228285959e-27,22891.017,5969.65979431717,3451.72401117971,4639.794,-0.442288690218998,-0.374028577426829
944400,5930.86863005408,31.8765789533057,30.4286300782766,38833.0821151665,17041.6,-1.44642073823472e-26,22891.017,5969.66005511746,3494.7811759531,4639.794,-0.4226182617407,-0.376917199621006
944700,6053.22371212385,32.7212935663109,31.9752995012374,38833.59454442,17041.6,3.43345773827773e-26,22891.017,5969.65998521299,3496.32604952642,4639.794,-0.402746689858741,-0.37980216060817
945000,4530.02994110465,25.5238498436762,24.6249375866387,38834.1,17041.6,-5.06795791223816e-26,22891.017,5969.66000428108,3495.90560335382,4639.794,-0.382683432365084,-0.38268343236509
945300,3835.50934867203,21.5237635922699,20.2238341064108,38834.5957735963,17041.6,5.63919562611495e-26,22891.017,5969.65999885291,3496.02529303041,4639.794,-0.3624380382837,-0.385560986904362
945600,4945.52266278948,26.5609181615618,25.6707544151396,38835.0757913746,17041.6,-4.50573595728812e-26,22891.017,5969.66000030739,3495.99322215539,4639.794,-0.342020143325671,-0.388434796274694
945900,5500.09369253723,29.2834080623878,28.7066486410704,38835.5331381195,17041.6,1.34547490449672e-26,22891.017,5969.65999991753,3496.00181834804,4639.794,-0.321439465303154,-0.391304832561176
946200,6381.5523558309,33.5483705450685,33.193911871221,38835.9608986156,17041.6,3.59983318643102e-26,22891.017,5969.66000002375,3495.99947627586,4639.794,-0.300705799504269,-0.39417106788554
946500,5003.35150704029,28.1531787535906,27.8671821714203,38836.3521576475,17041.6,-9.37214177740889e-26,22891.017,5969.65999999364,3496.00014032831,4639.794,-0.279829014030992,-0.397033474406445
946800,1977.89163446558,11.7880147963654,11.5793466103776,38836.7,17041.6,1.43278129797736e-25,22891.017,5969.66000000171,3495.99996239586,4639.794,-0.258819045102525,-0.399892024319741
947100,2133.10531547552,10.4885306595677,10.1232794322723,38837.0003435511,17041.6,-1.6417442275858e-25,22891.017,5969.65999999954,3496.00001008825,4639.794,-0.237685892326167,-0.402746689858738
947400,2786.98723082406,15.1217275145341,13.9945772053377,38837.2604385536,17041.6,1.37225269290829e-25,22891.017,5969.66000000013,3495.99999710743,4639.794,-0.216439613938101,-0.405597443294476
947700,2782.82617365646,15.1236208356726,14.2755955163296,38837.4903683535,17041.6,-5.17140500325362e-26,22891.017,5969.65999999996,3496.0000007751,4639.794,-0.19509032201613,-0.408444256935995
948000,2967.22946217309,15.426975338728,15.2736189958764,38837.7002162971,17041.6,-8.73732731127906e-26,22891.017,5969.66000000001,3495.99999979208,4639.794,-0.173648177666936,-0.41128710313061
948300,2988.78766947471,15.9868172433414,15.6769770168954,38837.9000657305,17041.6,2.5450117552157e-25,22891.017,5969.66,3496.00000005931,4639.794,-0.152123386189927,-0.414125954264169
948600,2738.4750856707,14.8763451559109,14.8977684283662,38838.1,17041.6,-4.0379338709467e-25,22891.017,5969.66,3495.99999998509,4639.794,-0.130526192220051,-0.416960782761328
948900,2371.87997688635,13.0048815562707,12.8756903899144,38838.3084077547,17041.6,4.76339412294305e-25,22891.017,5969.66,3496.000000004,4639.794,-0.108866874851968,-0.419791561085814
949200,2164.05576183274,12.2063397017048,12.3573143602339,38838.5268988555,17041.6,-4.1504818621601e-25,22891.017,5969.66,3495.99999999886,4639.794,-0.0871557427476661,-0.422618261740699
949500,1830.59810100818,9.90137292093442,10.5619254130848,38838.7553884665,17041.6,1.85085107442044e-25,22891.017,5969.66,3496.00000000029,4639.794,-0.065403129230155,-0.425440857268663
949800,3521.81743862326,18.143897749478,17.695203379465,38838.9937917516,17041.6,2.04816674524307e-25,22891.017,5969.66,3495.99999999999,4639.794,-0.0436193873653378,-0.428259320252263
950100,4644.22054133976,24.9051255316826,24.6460986149816,38839.2420238748,17041.6,-6.87150073897599e-25,22891.017,5969.66,3495.99999999976,4639.794,-0.0218148850345669,-0.431073623314193
950400,3635.33696360755,19.52521667566,19.012714327242,38839.5,17041.6,1.13432635959081e-24,22891.017,5969.66,3496.00000000103,4639.794,-9.79965031572518e-15,-0.433883739117556
950700,3913.31084409683,20.3152319587963,19.1360095613031,38839.7674143191,17041.6,-1.37752769235371e-24,22891.017,5969.66,3495.99999999613,4639.794,0.0218148850345473,-0.436689640366135
951000,4248.50076499876,23.000727407962,20.8605060326318,38840.0430771355,17041.6,1.24765159235655e-24,22891.017,5969.66,3496.00000001445,4639.794,0.0436193873653324,-0.439491299804644
951300,3108.73635785977,18.0085057267815,15.7433835199915,38840.3255777806,17041.6,-6.3347273660281e-25,22891.017,5969.66,3495.99999994607,4639.794,0.0654031292301354,-0.442288690219
951600,2083.97909482282,12.2939176383045,11.2984081706147,38840.6135055854,17041.6,-4.55824540228161e-25,22891.017,5969.66,3496.00000021155,4639.794,0.0871557427476465,-0.445081784436591
951900,2248.32799906815,13.278571432463,11.5807739038427,38840.9054498815,17041.6,1.84346730668208e-24,22891.017,5969.66,3495.99999921188,4639.794,0.108866874851963,-0.447870555326536
952200,2458.33402578433,12.9098084219889,13.4965023955112,38841.2,17041.6,-3.17594823146321e-24,22891.017,5969.66,3496.00000294094,4639.794,0.130526192220046,-0.450654975799945
952500,3499.25539718077,19.1436828878895,15.4190985220176,38841.49554608,17041.6,3.9709669766535e-24,22891.017,5969.66,3495.99998849514,4639.794,0.152123386189907,-0.45343501881019
952800,4186.99059651254,25.8820657185641,17.163097345473,38841.7896814912,17041.6,-3.72980452854391e-24,22891.017,5969.66,3496.00004286014,4639.794,0.173648177666931,-0.456210657353164
953100,3611.92164590965,21.5336858837021,15.8861753555493,38842.0798004113,17041.6,2.1023408518057e-24,22891.017,5969.66,3495.99984006423,4639.794,0.195090322016125,-0.458981864467538
953400,3840.54546655167,23.3996289291206,14.9788557781346,38842.3632970178,17041.6,9.30146493281816e-25,22891.017,5969.66,3496.00059688293,4639.794,0.216439613938096,-0.461748613235032
953700,3608.03865055802,22.2285158662973,15.0925893903968,38842.6375654881,17041.6,-4.90996955198451e-24,22891.017,5969.66,3495.99767083121,4639.794,0.237685892326162,-0.464510876780676
954000,2926.99415161138,17.226269697465,13.9033497229684,38842.9,17041.6,8.86157991950712e-24,22891.017,5969.66,3496.00867691683,4639.794,0.25881904510252,-0.467268628273061
954300,2449.42870054928,14.4622443156273,12.7777183738235,38843.1490124721,17041.6,-1.14112675611167e-23,22891.017,5969.66,3495.96762148989,4639.79399999999,0.279829014030987,-0.470021840924608
954600,2279.78197644757,11.9598254248238,12.803227549982,38843.3870857885,17041.6,1.10941322798468e-23,22891.017,5969.66,3496.12083712363,4639.79400000002,0.300705799504264,-0.472770487991826
954900,2753.07568073843,14.6003835084261,14.3536215745878,38843.6177205743,17041.6,-6.8208310602609e-24,22891.017,5969.66,3495.52953572319,4639.79399999992,0.321439465303162,-0.475514542775575
